outer_fold,inner_fold,row,patient,role
1,0,162,mitdb/200,train
1,0,163,mitdb/200,train
1,0,164,mitdb/200,train
1,0,165,mitdb/200,train
1,0,166,mitdb/200,train
1,0,167,mitdb/200,train
1,0,168,mitdb/200,train
1,0,169,mitdb/200,train
1,0,170,mitdb/201-202,train
1,0,171,mitdb/201-202,train
1,0,172,mitdb/201-202,train
1,0,173,mitdb/201-202,train
1,0,174,mitdb/201-202,train
1,0,175,mitdb/201-202,train
1,0,176,mitdb/201-202,train
1,0,177,mitdb/201-202,train
1,0,178,mitdb/201-202,train
1,0,179,mitdb/201-202,train
1,0,180,mitdb/201-202,train
1,0,181,mitdb/201-202,train
1,0,182,mitdb/201-202,train
1,0,183,mitdb/201-202,train
1,0,184,mitdb/201-202,train
1,0,185,mitdb/201-202,train
1,0,186,mitdb/201-202,train
1,0,187,mitdb/201-202,train
1,0,188,mitdb/201-202,train
1,0,189,mitdb/201-202,train
1,0,190,mitdb/203,train
1,0,191,mitdb/203,train
1,0,192,mitdb/203,train
1,0,193,mitdb/203,train
1,0,194,mitdb/203,train
1,0,195,mitdb/203,train
1,0,196,mitdb/203,train
1,0,197,mitdb/203,train
1,0,198,mitdb/203,train
1,0,199,mitdb/203,train
1,0,200,mitdb/205,train
1,0,201,mitdb/205,train
1,0,202,mitdb/205,train
1,0,203,mitdb/205,train
1,0,204,mitdb/205,train
1,0,205,mitdb/205,train
1,0,206,mitdb/205,train
1,0,207,mitdb/205,train
1,0,208,mitdb/205,train
1,0,209,mitdb/205,train
1,0,240,mitdb/209,train
1,0,241,mitdb/209,train
1,0,242,mitdb/209,train
1,0,243,mitdb/209,train
1,0,244,mitdb/209,train
1,0,245,mitdb/209,train
1,0,246,mitdb/209,train
1,0,247,mitdb/209,train
1,0,248,mitdb/209,train
1,0,249,mitdb/209,train
1,0,260,mitdb/212,train
1,0,261,mitdb/212,train
1,0,262,mitdb/212,train
1,0,263,mitdb/212,train
1,0,264,mitdb/212,train
1,0,265,mitdb/212,train
1,0,266,mitdb/212,train
1,0,267,mitdb/212,train
1,0,268,mitdb/212,train
1,0,269,mitdb/212,train
1,0,340,mitdb/221,train
1,0,341,mitdb/221,train
1,0,342,mitdb/221,train
1,0,343,mitdb/221,train
1,0,344,mitdb/221,train
1,0,345,mitdb/221,train
1,0,346,mitdb/221,train
1,0,347,mitdb/221,train
1,0,348,mitdb/221,train
1,0,349,mitdb/221,train
1,0,350,mitdb/222,train
1,0,351,mitdb/222,train
1,0,352,mitdb/222,train
1,0,353,mitdb/222,train
1,0,354,mitdb/222,train
1,0,355,mitdb/222,train
1,0,356,mitdb/222,train
1,0,357,mitdb/222,train
1,0,358,mitdb/222,train
1,0,359,mitdb/222,train
1,0,360,mitdb/223,train
1,0,361,mitdb/223,train
1,0,362,mitdb/223,train
1,0,363,mitdb/223,train
1,0,364,mitdb/223,train
1,0,365,mitdb/223,train
1,0,366,mitdb/223,train
1,0,367,mitdb/223,train
1,0,368,mitdb/223,train
1,0,369,mitdb/223,train
1,0,380,mitdb/230,train
1,0,381,mitdb/230,train
1,0,382,mitdb/230,train
1,0,383,mitdb/230,train
1,0,384,mitdb/230,train
1,0,385,mitdb/230,train
1,0,386,mitdb/230,train
1,0,387,mitdb/230,train
1,0,388,mitdb/230,train
1,0,389,mitdb/230,train
1,0,390,mitdb/231,train
1,0,391,mitdb/231,train
1,0,392,mitdb/231,train
1,0,393,mitdb/231,train
1,0,394,mitdb/231,train
1,0,395,mitdb/231,train
1,0,396,mitdb/231,train
1,0,397,mitdb/231,train
1,0,398,mitdb/231,train
1,0,399,mitdb/231,train
1,0,400,mitdb/232,train
1,0,401,mitdb/232,train
1,0,402,mitdb/232,train
1,0,403,mitdb/232,train
1,0,404,mitdb/232,train
1,0,405,mitdb/232,train
1,0,406,mitdb/232,train
1,0,407,mitdb/232,train
1,0,408,mitdb/232,train
1,0,409,mitdb/232,train
1,0,410,mitdb/233,train
1,0,411,mitdb/233,train
1,0,412,mitdb/233,train
1,0,413,mitdb/233,train
1,0,414,mitdb/233,train
1,0,415,mitdb/233,train
1,0,416,mitdb/233,train
1,0,417,mitdb/233,train
1,0,418,mitdb/233,train
1,0,419,mitdb/233,train
1,0,440,mitdb/104,train
1,0,441,mitdb/104,train
1,0,442,mitdb/104,train
1,0,443,mitdb/104,train
1,0,444,mitdb/104,train
1,0,445,mitdb/104,train
1,0,446,mitdb/104,train
1,0,447,mitdb/104,train
1,0,448,mitdb/104,train
1,0,449,mitdb/104,train
1,0,450,mitdb/101,train
1,0,451,mitdb/101,train
1,0,452,mitdb/101,train
1,0,453,mitdb/101,train
1,0,454,mitdb/101,train
1,0,455,mitdb/101,train
1,0,456,mitdb/101,train
1,0,457,mitdb/101,train
1,0,458,mitdb/101,train
1,0,459,mitdb/101,train
1,0,480,mitdb/104,train
1,0,481,mitdb/104,train
1,0,482,mitdb/104,train
1,0,483,mitdb/104,train
1,0,484,mitdb/104,train
1,0,485,mitdb/104,train
1,0,486,mitdb/104,train
1,0,487,mitdb/104,train
1,0,488,mitdb/104,train
1,0,489,mitdb/104,train
1,0,490,mitdb/105,train
1,0,491,mitdb/105,train
1,0,492,mitdb/105,train
1,0,493,mitdb/105,train
1,0,494,mitdb/105,train
1,0,495,mitdb/105,train
1,0,496,mitdb/105,train
1,0,497,mitdb/105,train
1,0,498,mitdb/105,train
1,0,499,mitdb/105,train
1,0,500,mitdb/106,train
1,0,501,mitdb/106,train
1,0,502,mitdb/106,train
1,0,503,mitdb/106,train
1,0,504,mitdb/106,train
1,0,505,mitdb/106,train
1,0,506,mitdb/106,train
1,0,507,mitdb/106,train
1,0,508,mitdb/106,train
1,0,509,mitdb/106,train
1,0,520,mitdb/108,train
1,0,521,mitdb/108,train
1,0,522,mitdb/108,train
1,0,523,mitdb/108,train
1,0,524,mitdb/108,train
1,0,525,mitdb/108,train
1,0,526,mitdb/108,train
1,0,527,mitdb/108,train
1,0,528,mitdb/108,train
1,0,529,mitdb/108,train
1,0,530,mitdb/109,train
1,0,531,mitdb/109,train
1,0,532,mitdb/109,train
1,0,533,mitdb/109,train
1,0,534,mitdb/109,train
1,0,535,mitdb/109,train
1,0,536,mitdb/109,train
1,0,537,mitdb/109,train
1,0,538,mitdb/109,train
1,0,539,mitdb/109,train
1,0,550,mitdb/105,train
1,0,551,mitdb/105,train
1,0,552,mitdb/105,train
1,0,553,mitdb/105,train
1,0,554,mitdb/105,train
1,0,555,mitdb/105,train
1,0,556,mitdb/105,train
1,0,557,mitdb/105,train
1,0,558,mitdb/105,train
1,0,559,mitdb/105,train
1,0,560,mitdb/112,train
1,0,561,mitdb/112,train
1,0,562,mitdb/112,train
1,0,563,mitdb/112,train
1,0,564,mitdb/112,train
1,0,565,mitdb/112,train
1,0,566,mitdb/112,train
1,0,567,mitdb/112,train
1,0,568,mitdb/112,train
1,0,569,mitdb/112,train
1,0,620,mitdb/118,train
1,0,621,mitdb/118,train
1,0,622,mitdb/118,train
1,0,623,mitdb/118,train
1,0,624,mitdb/118,train
1,0,625,mitdb/118,train
1,0,626,mitdb/118,train
1,0,627,mitdb/118,train
1,0,628,mitdb/118,train
1,0,629,mitdb/118,train
1,0,640,mitdb/121,train
1,0,641,mitdb/121,train
1,0,642,mitdb/121,train
1,0,643,mitdb/121,train
1,0,644,mitdb/121,train
1,0,645,mitdb/121,train
1,0,646,mitdb/121,train
1,0,647,mitdb/121,train
1,0,648,mitdb/121,train
1,0,649,mitdb/121,train
1,0,650,mitdb/122,train
1,0,651,mitdb/122,train
1,0,652,mitdb/122,train
1,0,653,mitdb/122,train
1,0,654,mitdb/122,train
1,0,655,mitdb/122,train
1,0,656,mitdb/122,train
1,0,657,mitdb/122,train
1,0,658,mitdb/122,train
1,0,659,mitdb/122,train
1,0,660,mitdb/106,train
1,0,661,mitdb/106,train
1,0,662,mitdb/106,train
1,0,663,mitdb/106,train
1,0,664,mitdb/106,train
1,0,665,mitdb/106,train
1,0,666,mitdb/106,train
1,0,667,mitdb/106,train
1,0,668,mitdb/106,train
1,0,669,mitdb/106,train
1,0,670,mitdb/123,train
1,0,671,mitdb/123,train
1,0,672,mitdb/123,train
1,0,673,mitdb/123,train
1,0,674,mitdb/123,train
1,0,675,mitdb/123,train
1,0,676,mitdb/123,train
1,0,677,mitdb/123,train
1,0,678,mitdb/123,train
1,0,679,mitdb/123,train
1,0,680,mitdb/124,train
1,0,681,mitdb/124,train
1,0,682,mitdb/124,train
1,0,683,mitdb/124,train
1,0,684,mitdb/124,train
1,0,685,mitdb/124,train
1,0,686,mitdb/124,train
1,0,687,mitdb/124,train
1,0,688,mitdb/124,train
1,0,689,mitdb/124,train
1,0,690,mitdb/200,train
1,0,691,mitdb/200,train
1,0,692,mitdb/200,train
1,0,693,mitdb/200,train
1,0,694,mitdb/200,train
1,0,695,mitdb/200,train
1,0,696,mitdb/200,train
1,0,697,mitdb/200,train
1,0,698,mitdb/200,train
1,0,699,mitdb/200,train
1,0,700,mitdb/201-202,train
1,0,701,mitdb/201-202,train
1,0,702,mitdb/201-202,train
1,0,703,mitdb/201-202,train
1,0,704,mitdb/201-202,train
1,0,705,mitdb/201-202,train
1,0,706,mitdb/201-202,train
1,0,707,mitdb/201-202,train
1,0,708,mitdb/201-202,train
1,0,709,mitdb/201-202,train
1,0,710,mitdb/201-202,train
1,0,711,mitdb/201-202,train
1,0,712,mitdb/201-202,train
1,0,713,mitdb/201-202,train
1,0,714,mitdb/201-202,train
1,0,715,mitdb/201-202,train
1,0,716,mitdb/201-202,train
1,0,717,mitdb/201-202,train
1,0,718,mitdb/201-202,train
1,0,719,mitdb/201-202,train
1,0,720,mitdb/203,train
1,0,721,mitdb/203,train
1,0,722,mitdb/203,train
1,0,723,mitdb/203,train
1,0,724,mitdb/203,train
1,0,725,mitdb/203,train
1,0,726,mitdb/203,train
1,0,727,mitdb/203,train
1,0,728,mitdb/203,train
1,0,729,mitdb/203,train
1,0,730,mitdb/205,train
1,0,731,mitdb/205,train
1,0,732,mitdb/205,train
1,0,733,mitdb/205,train
1,0,734,mitdb/205,train
1,0,735,mitdb/205,train
1,0,736,mitdb/205,train
1,0,737,mitdb/205,train
1,0,738,mitdb/205,train
1,0,739,mitdb/205,train
1,0,760,mitdb/209,train
1,0,761,mitdb/209,train
1,0,762,mitdb/209,train
1,0,763,mitdb/209,train
1,0,764,mitdb/209,train
1,0,765,mitdb/209,train
1,0,766,mitdb/209,train
1,0,767,mitdb/209,train
1,0,768,mitdb/209,train
1,0,769,mitdb/209,train
1,0,790,mitdb/212,train
1,0,791,mitdb/212,train
1,0,792,mitdb/212,train
1,0,793,mitdb/212,train
1,0,794,mitdb/212,train
1,0,795,mitdb/212,train
1,0,796,mitdb/212,train
1,0,797,mitdb/212,train
1,0,798,mitdb/212,train
1,0,799,mitdb/212,train
1,0,860,mitdb/221,train
1,0,861,mitdb/221,train
1,0,862,mitdb/221,train
1,0,863,mitdb/221,train
1,0,864,mitdb/221,train
1,0,865,mitdb/221,train
1,0,866,mitdb/221,train
1,0,867,mitdb/221,train
1,0,868,mitdb/221,train
1,0,869,mitdb/221,train
1,0,870,mitdb/222,train
1,0,871,mitdb/222,train
1,0,872,mitdb/222,train
1,0,873,mitdb/222,train
1,0,874,mitdb/222,train
1,0,875,mitdb/222,train
1,0,876,mitdb/222,train
1,0,877,mitdb/222,train
1,0,878,mitdb/222,train
1,0,879,mitdb/222,train
1,0,880,mitdb/108,train
1,0,881,mitdb/108,train
1,0,882,mitdb/108,train
1,0,883,mitdb/108,train
1,0,884,mitdb/108,train
1,0,885,mitdb/108,train
1,0,886,mitdb/108,train
1,0,887,mitdb/108,train
1,0,888,mitdb/108,train
1,0,889,mitdb/108,train
1,0,890,mitdb/223,train
1,0,891,mitdb/223,train
1,0,892,mitdb/223,train
1,0,893,mitdb/223,train
1,0,894,mitdb/223,train
1,0,895,mitdb/223,train
1,0,896,mitdb/223,train
1,0,897,mitdb/223,train
1,0,898,mitdb/223,train
1,0,899,mitdb/223,train
1,0,910,mitdb/230,train
1,0,911,mitdb/230,train
1,0,912,mitdb/230,train
1,0,913,mitdb/230,train
1,0,914,mitdb/230,train
1,0,915,mitdb/230,train
1,0,916,mitdb/230,train
1,0,917,mitdb/230,train
1,0,918,mitdb/230,train
1,0,919,mitdb/230,train
1,0,920,mitdb/231,train
1,0,921,mitdb/231,train
1,0,922,mitdb/231,train
1,0,923,mitdb/231,train
1,0,924,mitdb/231,train
1,0,925,mitdb/231,train
1,0,926,mitdb/231,train
1,0,927,mitdb/231,train
1,0,928,mitdb/231,train
1,0,929,mitdb/231,train
1,0,930,mitdb/232,train
1,0,931,mitdb/232,train
1,0,932,mitdb/232,train
1,0,933,mitdb/232,train
1,0,934,mitdb/232,train
1,0,935,mitdb/232,train
1,0,936,mitdb/232,train
1,0,937,mitdb/232,train
1,0,938,mitdb/232,train
1,0,939,mitdb/232,train
1,0,940,mitdb/233,train
1,0,941,mitdb/233,train
1,0,942,mitdb/233,train
1,0,943,mitdb/233,train
1,0,944,mitdb/233,train
1,0,945,mitdb/233,train
1,0,946,mitdb/233,train
1,0,947,mitdb/233,train
1,0,948,mitdb/233,train
1,0,949,mitdb/233,train
1,0,970,chfdb/chf10,train
1,0,971,chfdb/chf10,train
1,0,972,chfdb/chf10,train
1,0,973,chfdb/chf10,train
1,0,974,chfdb/chf10,train
1,0,975,chfdb/chf10,train
1,0,976,chfdb/chf10,train
1,0,977,chfdb/chf10,train
1,0,978,chfdb/chf10,train
1,0,979,chfdb/chf10,train
1,0,980,chfdb/chf11,train
1,0,981,chfdb/chf11,train
1,0,982,chfdb/chf11,train
1,0,983,chfdb/chf11,train
1,0,984,chfdb/chf11,train
1,0,985,chfdb/chf11,train
1,0,986,chfdb/chf11,train
1,0,987,chfdb/chf11,train
1,0,988,chfdb/chf11,train
1,0,989,chfdb/chf11,train
1,0,1010,chfdb/chf14,train
1,0,1011,chfdb/chf14,train
1,0,1012,chfdb/chf14,train
1,0,1013,chfdb/chf14,train
1,0,1014,chfdb/chf14,train
1,0,1015,chfdb/chf14,train
1,0,1016,chfdb/chf14,train
1,0,1017,chfdb/chf14,train
1,0,1018,chfdb/chf14,train
1,0,1019,chfdb/chf14,train
1,0,1020,chfdb/chf15,train
1,0,1021,chfdb/chf15,train
1,0,1022,chfdb/chf15,train
1,0,1023,chfdb/chf15,train
1,0,1024,chfdb/chf15,train
1,0,1025,chfdb/chf15,train
1,0,1026,chfdb/chf15,train
1,0,1027,chfdb/chf15,train
1,0,1028,chfdb/chf15,train
1,0,1029,chfdb/chf15,train
1,0,1050,chfdb/chf03,train
1,0,1051,chfdb/chf03,train
1,0,1052,chfdb/chf03,train
1,0,1053,chfdb/chf03,train
1,0,1054,chfdb/chf03,train
1,0,1055,chfdb/chf03,train
1,0,1056,chfdb/chf03,train
1,0,1057,chfdb/chf03,train
1,0,1058,chfdb/chf03,train
1,0,1059,chfdb/chf03,train
1,0,1100,chfdb/chf07,train
1,0,1101,chfdb/chf07,train
1,0,1102,chfdb/chf07,train
1,0,1103,chfdb/chf07,train
1,0,1104,chfdb/chf07,train
1,0,1105,chfdb/chf07,train
1,0,1106,chfdb/chf07,train
1,0,1107,chfdb/chf07,train
1,0,1108,chfdb/chf07,train
1,0,1109,chfdb/chf07,train
1,0,1110,chfdb/chf08,train
1,0,1111,chfdb/chf08,train
1,0,1112,chfdb/chf08,train
1,0,1113,chfdb/chf08,train
1,0,1114,chfdb/chf08,train
1,0,1115,chfdb/chf08,train
1,0,1116,chfdb/chf08,train
1,0,1117,chfdb/chf08,train
1,0,1118,chfdb/chf08,train
1,0,1119,chfdb/chf08,train
1,0,1120,chfdb/chf09,train
1,0,1121,chfdb/chf09,train
1,0,1122,chfdb/chf09,train
1,0,1123,chfdb/chf09,train
1,0,1124,chfdb/chf09,train
1,0,1125,chfdb/chf09,train
1,0,1126,chfdb/chf09,train
1,0,1127,chfdb/chf09,train
1,0,1128,chfdb/chf09,train
1,0,1129,chfdb/chf09,train
1,0,1130,chfdb/chf10,train
1,0,1131,chfdb/chf10,train
1,0,1132,chfdb/chf10,train
1,0,1133,chfdb/chf10,train
1,0,1134,chfdb/chf10,train
1,0,1135,chfdb/chf10,train
1,0,1136,chfdb/chf10,train
1,0,1137,chfdb/chf10,train
1,0,1138,chfdb/chf10,train
1,0,1139,chfdb/chf10,train
1,0,1140,chfdb/chf11,train
1,0,1141,chfdb/chf11,train
1,0,1142,chfdb/chf11,train
1,0,1143,chfdb/chf11,train
1,0,1144,chfdb/chf11,train
1,0,1145,chfdb/chf11,train
1,0,1146,chfdb/chf11,train
1,0,1147,chfdb/chf11,train
1,0,1148,chfdb/chf11,train
1,0,1149,chfdb/chf11,train
1,0,1170,chfdb/chf14,train
1,0,1171,chfdb/chf14,train
1,0,1172,chfdb/chf14,train
1,0,1173,chfdb/chf14,train
1,0,1174,chfdb/chf14,train
1,0,1175,chfdb/chf14,train
1,0,1176,chfdb/chf14,train
1,0,1177,chfdb/chf14,train
1,0,1178,chfdb/chf14,train
1,0,1179,chfdb/chf14,train
1,0,1180,chfdb/chf03,train
1,0,1181,chfdb/chf03,train
1,0,1182,chfdb/chf03,train
1,0,1183,chfdb/chf03,train
1,0,1184,chfdb/chf03,train
1,0,1185,chfdb/chf03,train
1,0,1186,chfdb/chf03,train
1,0,1187,chfdb/chf03,train
1,0,1188,chfdb/chf03,train
1,0,1189,chfdb/chf03,train
1,0,1190,chfdb/chf15,train
1,0,1191,chfdb/chf15,train
1,0,1192,chfdb/chf15,train
1,0,1193,chfdb/chf15,train
1,0,1194,chfdb/chf15,train
1,0,1195,chfdb/chf15,train
1,0,1196,chfdb/chf15,train
1,0,1197,chfdb/chf15,train
1,0,1198,chfdb/chf15,train
1,0,1199,chfdb/chf15,train
1,0,1230,chfdb/chf07,train
1,0,1231,chfdb/chf07,train
1,0,1232,chfdb/chf07,train
1,0,1233,chfdb/chf07,train
1,0,1234,chfdb/chf07,train
1,0,1235,chfdb/chf07,train
1,0,1236,chfdb/chf07,train
1,0,1237,chfdb/chf07,train
1,0,1238,chfdb/chf07,train
1,0,1239,chfdb/chf07,train
1,0,1240,chfdb/chf08,train
1,0,1241,chfdb/chf08,train
1,0,1242,chfdb/chf08,train
1,0,1243,chfdb/chf08,train
1,0,1244,chfdb/chf08,train
1,0,1245,chfdb/chf08,train
1,0,1246,chfdb/chf08,train
1,0,1247,chfdb/chf08,train
1,0,1248,chfdb/chf08,train
1,0,1249,chfdb/chf08,train
1,0,1250,chfdb/chf09,train
1,0,1251,chfdb/chf09,train
1,0,1252,chfdb/chf09,train
1,0,1253,chfdb/chf09,train
1,0,1254,chfdb/chf09,train
1,0,1255,chfdb/chf09,train
1,0,1256,chfdb/chf09,train
1,0,1257,chfdb/chf09,train
1,0,1258,chfdb/chf09,train
1,0,1259,chfdb/chf09,train
1,0,1260,nsrdb/16265,train
1,0,1261,nsrdb/16265,train
1,0,1262,nsrdb/16265,train
1,0,1263,nsrdb/16265,train
1,0,1264,nsrdb/16265,train
1,0,1265,nsrdb/16265,train
1,0,1266,nsrdb/16265,train
1,0,1267,nsrdb/16265,train
1,0,1268,nsrdb/16265,train
1,0,1269,nsrdb/16265,train
1,0,1280,nsrdb/17453,train
1,0,1281,nsrdb/17453,train
1,0,1282,nsrdb/17453,train
1,0,1283,nsrdb/17453,train
1,0,1284,nsrdb/17453,train
1,0,1285,nsrdb/17453,train
1,0,1286,nsrdb/17453,train
1,0,1287,nsrdb/17453,train
1,0,1288,nsrdb/17453,train
1,0,1289,nsrdb/17453,train
1,0,1300,nsrdb/18184,train
1,0,1301,nsrdb/18184,train
1,0,1302,nsrdb/18184,train
1,0,1303,nsrdb/18184,train
1,0,1304,nsrdb/18184,train
1,0,1305,nsrdb/18184,train
1,0,1306,nsrdb/18184,train
1,0,1307,nsrdb/18184,train
1,0,1308,nsrdb/18184,train
1,0,1309,nsrdb/18184,train
1,0,1330,nsrdb/19093,train
1,0,1331,nsrdb/19093,train
1,0,1332,nsrdb/19093,train
1,0,1333,nsrdb/19093,train
1,0,1334,nsrdb/19093,train
1,0,1335,nsrdb/19093,train
1,0,1336,nsrdb/19093,train
1,0,1337,nsrdb/19093,train
1,0,1338,nsrdb/19093,train
1,0,1339,nsrdb/19093,train
1,0,1340,nsrdb/19140,train
1,0,1341,nsrdb/19140,train
1,0,1342,nsrdb/19140,train
1,0,1343,nsrdb/19140,train
1,0,1344,nsrdb/19140,train
1,0,1345,nsrdb/19140,train
1,0,1346,nsrdb/19140,train
1,0,1347,nsrdb/19140,train
1,0,1348,nsrdb/19140,train
1,0,1349,nsrdb/19140,train
1,0,1360,nsrdb/16265,train
1,0,1361,nsrdb/16265,train
1,0,1362,nsrdb/16265,train
1,0,1363,nsrdb/16265,train
1,0,1364,nsrdb/16265,train
1,0,1365,nsrdb/16265,train
1,0,1366,nsrdb/16265,train
1,0,1367,nsrdb/16265,train
1,0,1368,nsrdb/16265,train
1,0,1369,nsrdb/16265,train
1,0,1370,nsrdb/16272,train
1,0,1371,nsrdb/16272,train
1,0,1372,nsrdb/16272,train
1,0,1373,nsrdb/16272,train
1,0,1374,nsrdb/16272,train
1,0,1375,nsrdb/16272,train
1,0,1376,nsrdb/16272,train
1,0,1377,nsrdb/16272,train
1,0,1378,nsrdb/16272,train
1,0,1379,nsrdb/16272,train
1,0,1380,nsrdb/16272,train
1,0,1381,nsrdb/16272,train
1,0,1382,nsrdb/16272,train
1,0,1383,nsrdb/16272,train
1,0,1384,nsrdb/16272,train
1,0,1385,nsrdb/16272,train
1,0,1386,nsrdb/16272,train
1,0,1387,nsrdb/16272,train
1,0,1388,nsrdb/16272,train
1,0,1389,nsrdb/16272,train
1,0,1410,nsrdb/16483,train
1,0,1411,nsrdb/16483,train
1,0,1412,nsrdb/16483,train
1,0,1413,nsrdb/16483,train
1,0,1414,nsrdb/16483,train
1,0,1415,nsrdb/16483,train
1,0,1416,nsrdb/16483,train
1,0,1417,nsrdb/16483,train
1,0,1418,nsrdb/16483,train
1,0,1419,nsrdb/16483,train
1,0,1430,nsrdb/16773,train
1,0,1431,nsrdb/16773,train
1,0,1432,nsrdb/16773,train
1,0,1433,nsrdb/16773,train
1,0,1434,nsrdb/16773,train
1,0,1435,nsrdb/16773,train
1,0,1436,nsrdb/16773,train
1,0,1437,nsrdb/16773,train
1,0,1438,nsrdb/16773,train
1,0,1439,nsrdb/16773,train
1,0,1440,nsrdb/16786,train
1,0,1441,nsrdb/16786,train
1,0,1442,nsrdb/16786,train
1,0,1443,nsrdb/16786,train
1,0,1444,nsrdb/16786,train
1,0,1445,nsrdb/16786,train
1,0,1446,nsrdb/16786,train
1,0,1447,nsrdb/16786,train
1,0,1448,nsrdb/16786,train
1,0,1449,nsrdb/16786,train
1,0,1450,nsrdb/16795,train
1,0,1451,nsrdb/16795,train
1,0,1452,nsrdb/16795,train
1,0,1453,nsrdb/16795,train
1,0,1454,nsrdb/16795,train
1,0,1455,nsrdb/16795,train
1,0,1456,nsrdb/16795,train
1,0,1457,nsrdb/16795,train
1,0,1458,nsrdb/16795,train
1,0,1459,nsrdb/16795,train
1,0,1470,nsrdb/17453,train
1,0,1471,nsrdb/17453,train
1,0,1472,nsrdb/17453,train
1,0,1473,nsrdb/17453,train
1,0,1474,nsrdb/17453,train
1,0,1475,nsrdb/17453,train
1,0,1476,nsrdb/17453,train
1,0,1477,nsrdb/17453,train
1,0,1478,nsrdb/17453,train
1,0,1479,nsrdb/17453,train
1,0,1500,nsrdb/18184,train
1,0,1501,nsrdb/18184,train
1,0,1502,nsrdb/18184,train
1,0,1503,nsrdb/18184,train
1,0,1504,nsrdb/18184,train
1,0,1505,nsrdb/18184,train
1,0,1506,nsrdb/18184,train
1,0,1507,nsrdb/18184,train
1,0,1508,nsrdb/18184,train
1,0,1509,nsrdb/18184,train
1,0,1530,nsrdb/19093,train
1,0,1531,nsrdb/19093,train
1,0,1532,nsrdb/19093,train
1,0,1533,nsrdb/19093,train
1,0,1534,nsrdb/19093,train
1,0,1535,nsrdb/19093,train
1,0,1536,nsrdb/19093,train
1,0,1537,nsrdb/19093,train
1,0,1538,nsrdb/19093,train
1,0,1539,nsrdb/19093,train
1,0,1540,nsrdb/19140,train
1,0,1541,nsrdb/19140,train
1,0,1542,nsrdb/19140,train
1,0,1543,nsrdb/19140,train
1,0,1544,nsrdb/19140,train
1,0,1545,nsrdb/19140,train
1,0,1546,nsrdb/19140,train
1,0,1547,nsrdb/19140,train
1,0,1548,nsrdb/19140,train
1,0,1549,nsrdb/19140,train
1,0,1570,nsrdb/16483,train
1,0,1571,nsrdb/16483,train
1,0,1572,nsrdb/16483,train
1,0,1573,nsrdb/16483,train
1,0,1574,nsrdb/16483,train
1,0,1575,nsrdb/16483,train
1,0,1576,nsrdb/16483,train
1,0,1577,nsrdb/16483,train
1,0,1578,nsrdb/16483,train
1,0,1579,nsrdb/16483,train
1,0,1590,nsrdb/16773,train
1,0,1591,nsrdb/16773,train
1,0,1592,nsrdb/16773,train
1,0,1593,nsrdb/16773,train
1,0,1594,nsrdb/16773,train
1,0,1595,nsrdb/16773,train
1,0,1596,nsrdb/16773,train
1,0,1597,nsrdb/16773,train
1,0,1598,nsrdb/16773,train
1,0,1599,nsrdb/16773,train
1,0,1600,nsrdb/16786,train
1,0,1601,nsrdb/16786,train
1,0,1602,nsrdb/16786,train
1,0,1603,nsrdb/16786,train
1,0,1604,nsrdb/16786,train
1,0,1605,nsrdb/16786,train
1,0,1606,nsrdb/16786,train
1,0,1607,nsrdb/16786,train
1,0,1608,nsrdb/16786,train
1,0,1609,nsrdb/16786,train
1,0,1610,nsrdb/16795,train
1,0,1611,nsrdb/16795,train
1,0,1612,nsrdb/16795,train
1,0,1613,nsrdb/16795,train
1,0,1614,nsrdb/16795,train
1,0,1615,nsrdb/16795,train
1,0,1616,nsrdb/16795,train
1,0,1617,nsrdb/16795,train
1,0,1618,nsrdb/16795,train
1,0,1619,nsrdb/16795,train
1,0,0,mitdb/100,validation
1,0,1,mitdb/100,validation
1,0,2,mitdb/100,validation
1,0,3,mitdb/100,validation
1,0,4,mitdb/100,validation
1,0,5,mitdb/100,validation
1,0,6,mitdb/100,validation
1,0,7,mitdb/100,validation
1,0,8,mitdb/100,validation
1,0,9,mitdb/100,validation
1,0,40,mitdb/113,validation
1,0,41,mitdb/113,validation
1,0,42,mitdb/113,validation
1,0,43,mitdb/113,validation
1,0,44,mitdb/113,validation
1,0,45,mitdb/113,validation
1,0,46,mitdb/113,validation
1,0,47,mitdb/113,validation
1,0,48,mitdb/113,validation
1,0,49,mitdb/113,validation
1,0,60,mitdb/115,validation
1,0,61,mitdb/115,validation
1,0,62,mitdb/115,validation
1,0,63,mitdb/115,validation
1,0,64,mitdb/115,validation
1,0,65,mitdb/115,validation
1,0,66,mitdb/115,validation
1,0,67,mitdb/115,validation
1,0,68,mitdb/115,validation
1,0,69,mitdb/115,validation
1,0,70,mitdb/116,validation
1,0,71,mitdb/116,validation
1,0,72,mitdb/116,validation
1,0,73,mitdb/116,validation
1,0,74,mitdb/116,validation
1,0,75,mitdb/116,validation
1,0,76,mitdb/116,validation
1,0,77,mitdb/116,validation
1,0,78,mitdb/116,validation
1,0,79,mitdb/116,validation
1,0,80,mitdb/117,validation
1,0,81,mitdb/117,validation
1,0,82,mitdb/117,validation
1,0,83,mitdb/117,validation
1,0,84,mitdb/117,validation
1,0,85,mitdb/117,validation
1,0,86,mitdb/117,validation
1,0,87,mitdb/117,validation
1,0,88,mitdb/117,validation
1,0,89,mitdb/117,validation
1,0,100,mitdb/119,validation
1,0,101,mitdb/119,validation
1,0,102,mitdb/119,validation
1,0,103,mitdb/119,validation
